2021 Porsche 911 Carrera S Cabriolet,"6,065 mi · Automatic · LHD · Original & Highly Original","Miami-Dade County, FL, USA",SOLD,Prestige Imports,Fixed-price,"Nov 16, 2022"
1984 Porsche 911 Carrera Cabriolet,"143,888 mi · Manual · LHD · Restored-Original","Raleigh, NC, USA","$40,000
SOLD",PCARMARKET,Fixed-price,"Nov 16, 2022"
2007 Porsche 997 Turbo,"116,500 km (72,390 mi) · Automatic · LHD · Modified",Belgium,"€63,000
SOLD",Catawiki,Auction,"Nov 16, 2022"
2018 Porsche 911 (991) GT2 RS Weissach Pack,"4,692 mi · Automatic · LHD · Original & Highly Original","Newbury, GBR","£291,000
SOLD",Collecting Cars,Auction,"Nov 16, 2022"
2004 Porsche 911 (996) Carrera 4S,"49,174 mi · Manual · RHD · Original & Highly Original","Gloucestershire, GBR","£27,585
SOLD",Collecting Cars,Auction,"Nov 16, 2022"
2022 Porsche 911 (992) GT3 Touring,563 mi · Manual · RHD · Original & Highly Original,"New Forest, GBR","£224,700
SOLD",Collecting Cars,Auction,"Nov 16, 2022"
2012 Porsche 997.2 Carrera GTS Coupe 6-Speed,"54,143 mi · Manual · LHD · Modified","Hawthorne, CA, USA","$93,911
SOLD",PCARMARKET,Auction,"Nov 16, 2022"
1974 Porsche 911 Carrera Targa,"55,050 mi · Manual · LHD · Restored-Original","Yorba Linda, CA, USA","$85,000
SOLD",PCARMARKET,Auction,"Nov 16, 2022"
2018 Porsche 911 GT3 6-Speed,"3,041 mi · Manual · LHD · Original & Highly Original","New York, NY, USA","$187,000
SOLD",Bring a Trailer,Auction,"Nov 16, 2022"
1968 Porsche 912 Targa 5-Speed,TMU · Manual · LHD · Restored-Original,"Napa, CA, USA","$85,912
SOLD",Bring a Trailer,Auction,"Nov 16, 2022"
1989 Porsche 911 Carrera Coupe G50,"105,684 km (65,669 mi) · Manual · LHD · Restored-Original","Portland, OR, USA","$100,000
SOLD",Bring a Trailer,Auction,"Nov 16, 2022"
1993 Porsche 911 RS America,"85,279 mi · Manual · LHD · Modified","Los Angeles, CA, USA","$165,000
SOLD",Bring a Trailer,Auction,"Nov 16, 2022"
2003 Porsche 911 Turbo Coupe 6-Speed,"65,400 mi · Manual · LHD · Original & Highly Original","Omaha, NE, USA","$54,000
SOLD",Bring a Trailer,Auction,"Nov 16, 2022"
2008 Porsche 911 Turbo,"25,747 mi · Manual · LHD · Modified","Seminole County, FL, USA",SOLD,Collective Auto Group,Fixed-price,"Nov 16, 2022"
1999 Porsche 911 Carrera Cabriolet,"17,788 mi · Automatic · LHD · Original & Highly Original","Marietta, GA, USA",SOLD,Collectible Motor Car of Atlanta,Fixed-price,"Nov 16, 2022"
2011 Porsche 911 (997.2) Carrera GTS,"86,134 km (53,521 mi) · Automatic · LHD · Original & Highly Original","Gävle, SWE","€65,000
SOLD",Collecting Cars,Auction,"Nov 15, 2022"
2003 Porsche 996 Carrera 4S Coupe,"37,549 mi · Manual · LHD · Original & Highly Original","Springfield, MO, USA","$39,000
SOLD",PCARMARKET,Auction,"Nov 15, 2022"
2012 Porsche 997.2 Carrera GTS Coupe,"41,640 mi · Automatic · LHD · Original & Highly Original","Oyster Bay, NY, USA","$65,000
SOLD",PCARMARKET,Auction,"Nov 15, 2022"
2004 Porsche 996 Carrera 40th Anniversary Edition,"25,976 mi · Manual · LHD · Original & Highly Original","San Luis Obispo County, CA, USA","$48,000
SOLD",PCARMARKET,Auction,"Nov 15, 2022"
2013 Porsche 911 Carrera 4S Coupe,"52,262 mi · Automatic · LHD · Original & Highly Original","Norristown, PA, USA","$71,000
SOLD",Bring a Trailer,Auction,"Nov 15, 2022"
2001 Porsche 911 Turbo Coupe 6-Speed,"13,701 mi · Manual · LHD · Original & Highly Original","Raleigh, NC, USA","$125,000
SOLD",Bring a Trailer,Auction,"Nov 15, 2022"
