2002 BMW Z3 2.5I,"19,000 mi · Automatic · LHD · Original & Highly Original","East Lansing, MI, USA","$16,500
SOLD",Bring a Trailer,Auction,"Jul 2, 2022"
1996 BMW Z3,"8,218 mi · Manual · LHD · Original & Highly Original","La Vergne, TN, USA",SOLD,Streetside Classics,Fixed-price,"Jul 2, 2022"
1998 BMW M Roadster,"56,100 mi · Manual · LHD · Original & Highly Original","Sykesville, MD, USA","$28,000
SOLD",Marqued,Auction,"Jun 28, 2022"
1999 BMW Z3 Coupe 2.8 5-Speed,"49,000 mi · Manual · LHD · Modified","Erie, PA, USA","$25,000
SOLD",Bring a Trailer,Auction,"Jun 28, 2022"
2001 BMW M Roadster,"55,000 mi · Manual · LHD · Original & Highly Original","Waynesboro, VA, USA","$36,000
SOLD",Bring a Trailer,Auction,"Jun 27, 2022"
2000 BMW Roadster Z3 M,"38,719 mi · Manual · LHD · Original & Highly Original","Neuilly-sur-Seine, FRA","€22,190
SOLD",Aguttes,Auction,"Jun 26, 2022"
1996 BMW Z3 1.9 5-Speed,"67,000 mi · Manual · LHD · Original & Highly Original","West Springfield, MA, USA","$12,500
SOLD",Bring a Trailer,Auction,"Jun 23, 2022"
1999 BMW Z3 M Roadster,"87,400 mi · Manual · LHD · Modified","Southlake, TX, USA","$21,400
SOLD",Cars & Bids,Auction,"Jun 21, 2022"
1998 BMW M Roadster,"21,000 mi · Manual · LHD · Modified","Cornelius, NC, USA","$30,250
SOLD",Bring a Trailer,Auction,"Jun 21, 2022"
2002 BMW Z3,"76,181 mi · Manual · LHD · Original & Highly Original","Mesa, AZ, USA",SOLD,Streetside Classics,Fixed-price,"Jun 19, 2022"
2000 BMW Z3 M Roadster,"61,459 mi · Manual · RHD · Original & Highly Original","Peterborough, GBR","£16,500
SOLD",Collecting Cars,Auction,"Jun 17, 2022"
1996 BMW Z3 Roadster 1.9,"234,000 km (145,401 mi) · Manual · LHD · Original & Highly Original",Netherlands,"€7,300
SOLD",Catawiki,Auction,"Jun 15, 2022"
1998 BMW M Roadster,"9,000 mi · Manual · LHD · Original & Highly Original","Hickory, NC, USA","$36,500
SOLD",Bring a Trailer,Auction,"Jun 14, 2022"
2000 BMW M Roadster,"117,000 mi · Manual · LHD · Original & Highly Original","Attleboro, MA, USA","$16,250
SOLD",Bring a Trailer,Auction,"Jun 13, 2022"
1998 BMW M Roadster,"77,000 mi · Manual · LHD · Modified","City of Rochester, NY, USA","$17,500
SOLD",Bring a Trailer,Auction,"Jun 12, 2022"
2000 BMW Z3 M Roadster,"61,488 mi · Manual · RHD · Original & Highly Original","North Kesteven, GBR","£16,000
SOLD",Collecting Cars,Auction,"Jun 10, 2022"
1996 BMW Z3,"64,000 mi · Automatic · LHD · Original & Highly Original","San Diego, CA, USA","$10,250
SOLD",Bring a Trailer,Auction,"Jun 9, 2022"
2002 BMW Z3 3.0I 5-Speed,"45,000 mi · Manual · LHD · Original & Highly Original","Bergen County, NJ, USA","$14,000
SOLD",Bring a Trailer,Auction,"Jun 8, 2022"
1998 BMW Z3 2.8 5-Speed,"79,000 mi · Manual · LHD · Original & Highly Original","Raleigh, NC, USA","$12,750
SOLD",Bring a Trailer,Auction,"Jun 7, 2022"
2000 BMW M Roadster,"49,000 mi · Manual · LHD · Original & Highly Original","Wise County, TX, USA","$23,777
SOLD",Bring a Trailer,Auction,"Jun 5, 2022"
1999 BMW M Coupe,"82,000 mi · Manual · LHD · Original & Highly Original","Chapel Hill, NC, USA","$29,250
SOLD",Bring a Trailer,Auction,"Jun 2, 2022"
1999 BMW Z3 M Roadster,"114,813 km (71,341 mi) · Manual · LHD · Original & Highly Original","Gothenburg, SWE","€27,250
SOLD",Collecting Cars,Auction,"Jun 1, 2022"
1998 BMW Z3 2.8 5-Speed,"76,000 mi · Manual · LHD · Original & Highly Original","San Jose, CA, USA","$12,000
SOLD",Bring a Trailer,Auction,"Jun 1, 2022"
1998 BMW Z3 M Coupe,"118,743 km (73,783 mi) · Manual · LHD · Original & Highly Original","Stockholm, SWE","€40,350
SOLD",Collecting Cars,Auction,"May 31, 2022"
2001 BMW M Roadster S54,"45,000 mi · Manual · LHD · Original & Highly Original","Yorktown, VA, USA","$32,000
SOLD",Bring a Trailer,Auction,"May 30, 2022"
1998 BMW M Roadster,"52,000 mi · Manual · LHD · Original & Highly Original","Attleboro, MA, USA","$22,000
SOLD",Bring a Trailer,Auction,"May 29, 2022"
2000 BMW Z3 2.8,"33,000 mi · Automatic · LHD · Original & Highly Original","Naperville, IL, USA","$20,250
SOLD",Bring a Trailer,Auction,"May 28, 2022"
1999 BMW Z3,"76,390 mi · Manual · LHD · Original & Highly Original","Southampton, GBR","£3,080
SOLD",Barons,Auction,"May 27, 2022"
2000 BMW Z3 M Roadster,"71,500 mi · Manual · LHD · Original & Highly Original","Raleigh, NC, USA","$17,500
SOLD",Cars & Bids,Auction,"May 26, 2022"
1998 BMW Z3 M Roadster,"82,159 mi · Manual · RHD · Original & Highly Original","Carlisle, GBR","£16,500
SOLD",Collecting Cars,Auction,"May 25, 2022"
2000 BMW M Roadster,"24,000 mi · Manual · LHD · Original & Highly Original","Mahwah, NJ, USA","$30,000
SOLD",Bring a Trailer,Auction,"May 25, 2022"
2000 BMW Z3 2.3 5-Speed,TMU · Manual · LHD · Original & Highly Original,"Hillsdale County, MI, USA","$22,000
SOLD",Bring a Trailer,Auction,"May 24, 2022"
2001 BMW M Roadster S54,"49,000 mi · Manual · LHD · Original & Highly Original","Huntsville, AL, USA","$38,500
SOLD",Bring a Trailer,Auction,"May 23, 2022"
